********************************************
HeapName:	Main Game Thread Heap
NumLeaks:	67591
********************************************
Address                Size    File
0x00000000047A809D       12    
0x00000000047A80B9       40    EDBVHSolutions.cpp:134
0x00000000047A80F1       12    
0x00000000047A810D       40    EDBVHSolutions.cpp:134
0x00000000047A8145       40    EDBVHSolutions.cpp:134
0x00000000047A817D       40    EDBVHSolutions.cpp:134
0x00000000047A81B5       40    EDBVHSolutions.cpp:134
0x00000000047A81ED       40    EDBVHSolutions.cpp:134
0x00000000047A8225       12    
0x00000000047A8241       40    EDBVHSolutions.cpp:134
0x00000000047A8279       12    
0x00000000047A8295       40    EDBVHSolutions.cpp:134
0x00000000047A82CD       12    
0x00000000047A82E9       40    EDBVHSolutions.cpp:134
0x00000000047A8321       40    EDBVHSolutions.cpp:134
0x00000000047A8359       40    EDBVHSolutions.cpp:134
0x00000000047A8391       12    
0x00000000047A83AD       40    EDBVHSolutions.cpp:134
0x00000000047A83E5       12    
0x00000000047A8401       40    EDBVHSolutions.cpp:134
0x00000000047A8439       40    EDBVHSolutions.cpp:134
0x00000000047A8471       12    
0x00000000047A848D       40    EDBVHSolutions.cpp:134
0x00000000047A84C5       12    
0x00000000047A84E1       40    EDBVHSolutions.cpp:134
0x00000000047A8519       40    EDBVHSolutions.cpp:134
0x00000000047A8551       40    EDBVHSolutions.cpp:134
0x00000000047A8589       40    EDBVHSolutions.cpp:134
0x00000000047A85C1       12    
0x00000000047A85DD       40    EDBVHSolutions.cpp:134
0x00000000047A8615       12    
0x00000000047A8631       40    EDBVHSolutions.cpp:134
0x00000000047A8669       40    EDBVHSolutions.cpp:134
0x00000000047A86A1       12    
0x00000000047A86BD       40    EDBVHSolutions.cpp:134
0x00000000047A86F5       40    EDBVHSolutions.cpp:134
0x00000000047A872D       12    
0x00000000047A8749       40    EDBVHSolutions.cpp:134
0x00000000047A8781       40    EDBVHSolutions.cpp:134
0x00000000047A87B9       12    
0x00000000047A87D5       40    EDBVHSolutions.cpp:134
0x00000000047A880D       12    
0x00000000047A8829       40    EDBVHSolutions.cpp:134
0x00000000047A8861       40    EDBVHSolutions.cpp:134
0x00000000047A8899       12    
0x00000000047A88B5       40    EDBVHSolutions.cpp:134
0x00000000047A88ED       12    
0x00000000047A8909       40    EDBVHSolutions.cpp:134
0x00000000047A8941       40    EDBVHSolutions.cpp:134
0x00000000047A8979       40    EDBVHSolutions.cpp:134
0x00000000047A89B1       40    EDBVHSolutions.cpp:134
0x00000000047A89E9       40    EDBVHSolutions.cpp:134
0x00000000047A8A21       40    EDBVHSolutions.cpp:134
0x00000000047A8A59       12    
0x00000000047A8A75       40    EDBVHSolutions.cpp:134
0x00000000047A8AAD       12    
0x00000000047A8AC9       40    EDBVHSolutions.cpp:134
0x00000000047A8B01       12    
0x00000000047A8B1D       40    EDBVHSolutions.cpp:134
0x00000000047A8B55       40    EDBVHSolutions.cpp:134
0x00000000047A8B8D       40    EDBVHSolutions.cpp:134
0x00000000047A8BC5       12    
0x00000000047A8BE1       40    EDBVHSolutions.cpp:134
0x00000000047A8C19       12    
0x00000000047A8C35       40    EDBVHSolutions.cpp:134
0x00000000047A8C6D       40    EDBVHSolutions.cpp:134
0x00000000047A8CA5       12    
0x00000000047A8CC1       40    EDBVHSolutions.cpp:134
0x00000000047A8CF9       40    EDBVHSolutions.cpp:134
0x00000000047A8D31       40    EDBVHSolutions.cpp:134
0x00000000047A8D69       12    
0x00000000047A8D85       40    EDBVHSolutions.cpp:134
0x00000000047A8DBD       12    
0x00000000047A8DD9       40    EDBVHSolutions.cpp:134
0x00000000047A8E11       40    EDBVHSolutions.cpp:134
0x00000000047A8E49       12    
0x00000000047A8E65       40    EDBVHSolutions.cpp:134
0x00000000047A8E9D       12    
0x00000000047A8EB9       40    EDBVHSolutions.cpp:134
0x00000000047A8EF1       40    EDBVHSolutions.cpp:134
0x00000000047A8F29       12    
0x00000000047A8F45       40    EDBVHSolutions.cpp:134
0x00000000047A8F7D       40    EDBVHSolutions.cpp:134
0x00000000047A8FB5       40    EDBVHSolutions.cpp:134
0x00000000047A8FED       40    EDBVHSolutions.cpp:134
0x00000000047A9025       12    
0x00000000047A9041       40    EDBVHSolutions.cpp:134
0x00000000047A9079       12    
0x00000000047A9095       40    EDBVHSolutions.cpp:134
0x00000000047A90CD       40    EDBVHSolutions.cpp:134
0x00000000047A9105       12    
0x00000000047A9121       40    EDBVHSolutions.cpp:134
0x00000000047A9159       12    
0x00000000047A9175       40    EDBVHSolutions.cpp:134
0x00000000047A91AD       40    EDBVHSolutions.cpp:134
0x00000000047A91E5       40    EDBVHSolutions.cpp:134
0x00000000047A921D       12    
0x00000000047A9239       40    EDBVHSolutions.cpp:134
0x00000000047A9271       12    
0x00000000047A928D       40    EDBVHSolutions.cpp:134
0x00000000047A92C5       40    EDBVHSolutions.cpp:134
0x00000000047A92FD       12    
0x00000000047A9319       40    EDBVHSolutions.cpp:134
0x00000000047A9351       12    
0x00000000047A936D       40    EDBVHSolutions.cpp:134
0x00000000047A93A5       40    EDBVHSolutions.cpp:134
0x00000000047A93DD       40    EDBVHSolutions.cpp:134
0x00000000047A9415       40    EDBVHSolutions.cpp:134
0x00000000047A944D       12    
0x00000000047A9469       40    EDBVHSolutions.cpp:134
0x00000000047A94A1       12    
0x00000000047A94BD       40    EDBVHSolutions.cpp:134
0x00000000047A94F5       40    EDBVHSolutions.cpp:134
0x00000000047A952D       12    
0x00000000047A9549       40    EDBVHSolutions.cpp:134
0x00000000047A9581       12    
0x00000000047A959D       40    EDBVHSolutions.cpp:134
0x00000000047A95D5       40    EDBVHSolutions.cpp:134
0x00000000047A960D       40    EDBVHSolutions.cpp:134
0x00000000047A9645       12    
0x00000000047A9661       40    EDBVHSolutions.cpp:134
0x00000000047A9699       12    
0x00000000047A96B5       40    EDBVHSolutions.cpp:134
0x00000000047A96ED       40    EDBVHSolutions.cpp:134
0x00000000047A9725       12    
0x00000000047A9741       40    EDBVHSolutions.cpp:134
0x00000000047A9779       12    
0x00000000047A9795       40    EDBVHSolutions.cpp:134
0x00000000047A97CD       40    EDBVHSolutions.cpp:134
0x00000000047A9805       40    EDBVHSolutions.cpp:134
0x00000000047A983D       40    EDBVHSolutions.cpp:134
0x00000000047A9875       40    EDBVHSolutions.cpp:134
0x00000000047A98AD       40    EDBVHSolutions.cpp:134
0x00000000047A98E5       40    EDBVHSolutions.cpp:134
0x00000000047A991D       40    EDBVHSolutions.cpp:134
0x00000000047A9955       40    EDBVHSolutions.cpp:134
0x00000000047A998D       12    
0x00000000047A99A9       40    EDBVHSolutions.cpp:134
0x00000000047A99E1       12    
0x00000000047A99FD       40    EDBVHSolutions.cpp:134
0x00000000047A9A35       40    EDBVHSolutions.cpp:134
0x00000000047A9A6D       12    
0x00000000047A9A89       40    EDBVHSolutions.cpp:134
0x00000000047A9AC1       12    
0x00000000047A9ADD       40    EDBVHSolutions.cpp:134
0x00000000047A9B15       40    EDBVHSolutions.cpp:134
0x00000000047A9B4D       40    EDBVHSolutions.cpp:134
0x00000000047A9B85       12    
0x00000000047A9BA1       40    EDBVHSolutions.cpp:134
0x00000000047A9BD9       12    
0x00000000047A9BF5       40    EDBVHSolutions.cpp:134
0x00000000047A9C2D       40    EDBVHSolutions.cpp:134
0x00000000047A9C65       12    
0x00000000047A9C81       40    EDBVHSolutions.cpp:134
0x00000000047A9CB9       12    
0x00000000047A9CD5       40    EDBVHSolutions.cpp:134
0x00000000047A9D0D       40    EDBVHSolutions.cpp:134
0x00000000047A9D45       40    EDBVHSolutions.cpp:134
0x00000000047A9D7D       40    EDBVHSolutions.cpp:134
0x00000000047A9DB5       12    
0x00000000047A9DD1       40    EDBVHSolutions.cpp:134
0x00000000047A9E09       12    
0x00000000047A9E25       40    EDBVHSolutions.cpp:134
0x00000000047A9E5D       40    EDBVHSolutions.cpp:134
0x00000000047A9E95       12    
0x00000000047A9EB1       40    EDBVHSolutions.cpp:134
0x00000000047A9EE9       12    
0x00000000047A9F05       40    EDBVHSolutions.cpp:134
0x00000000047A9F3D       40    EDBVHSolutions.cpp:134
0x00000000047A9F75       40    EDBVHSolutions.cpp:134
0x00000000047A9FAD       12    
0x00000000047A9FC9       40    EDBVHSolutions.cpp:134
0x00000000047AA001       12    
0x00000000047AA01D       40    EDBVHSolutions.cpp:134
0x00000000047AA055       40    EDBVHSolutions.cpp:134
0x00000000047AA08D       12    
0x00000000047AA0A9       40    EDBVHSolutions.cpp:134
0x00000000047AA0E1       12    
0x00000000047AA0FD       40    EDBVHSolutions.cpp:134
0x00000000047AA135       40    EDBVHSolutions.cpp:134
0x00000000047AA16D       40    EDBVHSolutions.cpp:134
0x00000000047AA1A5       40    EDBVHSolutions.cpp:134
0x00000000047AA1DD       40    EDBVHSolutions.cpp:134
0x00000000047AA215       12    
0x00000000047AA231       40    EDBVHSolutions.cpp:134
0x00000000047AA269       12    
0x00000000047AA285       40    EDBVHSolutions.cpp:134
0x00000000047AA2BD       40    EDBVHSolutions.cpp:134
0x00000000047AA2F5       12    
0x00000000047AA311       40    EDBVHSolutions.cpp:134
0x00000000047AA349       12    
0x00000000047AA365       40    EDBVHSolutions.cpp:134
0x00000000047AA39D       40    EDBVHSolutions.cpp:134
0x00000000047AA3D5       40    EDBVHSolutions.cpp:134
0x00000000047AA40D       12    
0x00000000047AA429       40    EDBVHSolutions.cpp:134
0x00000000047AA461       12    
0x00000000047AA47D       40    EDBVHSolutions.cpp:134
0x00000000047AA4B5       40    EDBVHSolutions.cpp:134
0x00000000047AA4ED       12    
0x00000000047AA509       40    EDBVHSolutions.cpp:134
0x00000000047AA541       12    
0x00000000047AA55D       40    EDBVHSolutions.cpp:134
0x00000000047AA595       40    EDBVHSolutions.cpp:134
0x00000000047AA5CD       40    EDBVHSolutions.cpp:134
0x00000000047AA605       40    EDBVHSolutions.cpp:134
0x00000000047AA63D       12    
0x00000000047AA659       40    EDBVHSolutions.cpp:134
0x00000000047AA691       12    
0x00000000047AA6AD       40    EDBVHSolutions.cpp:134
0x00000000047AA6E5       12    
0x00000000047AA701       40    EDBVHSolutions.cpp:134
0x00000000047AA739       40    EDBVHSolutions.cpp:134
0x00000000047AA771       40    EDBVHSolutions.cpp:134
0x00000000047AA7A9       12    
0x00000000047AA7C5       40    EDBVHSolutions.cpp:134
0x00000000047AA7FD       12    
0x00000000047AA819       40    EDBVHSolutions.cpp:134
0x00000000047AA851       40    EDBVHSolutions.cpp:134
0x00000000047AA889       40    EDBVHSolutions.cpp:134
0x00000000047AA8C1       12    
0x00000000047AA8DD       40    EDBVHSolutions.cpp:134
0x00000000047AA915       12    
0x00000000047AA931       40    EDBVHSolutions.cpp:134
0x00000000047AA969       40    EDBVHSolutions.cpp:134
0x00000000047AA9A1       12    
0x00000000047AA9BD       40    EDBVHSolutions.cpp:134
0x00000000047AA9F5       40    EDBVHSolutions.cpp:134
0x00000000047AAA2D       12    
0x00000000047AAA49       40    EDBVHSolutions.cpp:134
0x00000000047AAA81       12    
0x00000000047AAA9D       40    EDBVHSolutions.cpp:134
0x00000000047AAAD5       40    EDBVHSolutions.cpp:134
0x00000000047AAB0D       40    EDBVHSolutions.cpp:134
0x00000000047AAB45       40    EDBVHSolutions.cpp:134
0x00000000047AAB7D       40    EDBVHSolutions.cpp:134
0x00000000047AABB5       40    EDBVHSolutions.cpp:134
0x00000000047AABED       12    
0x00000000047AAC09       40    EDBVHSolutions.cpp:134
0x00000000047AAC41       12    
0x00000000047AAC5D       40    EDBVHSolutions.cpp:134
0x00000000047AAC95       40    EDBVHSolutions.cpp:134
0x00000000047AACCD       12    
0x00000000047AACE9       40    EDBVHSolutions.cpp:134
0x00000000047AAD21       12    
0x00000000047AAD3D       40    EDBVHSolutions.cpp:134
0x00000000047AAD75       40    EDBVHSolutions.cpp:134
0x00000000047AADAD       40    EDBVHSolutions.cpp:134
0x00000000047AADE5       12    
0x00000000047AAE01       40    EDBVHSolutions.cpp:134
0x00000000047AAE39       12    
0x00000000047AAE55       40    EDBVHSolutions.cpp:134
0x00000000047AAE8D       40    EDBVHSolutions.cpp:134
0x00000000047AAEC5       12    
0x00000000047AAEE1       40    EDBVHSolutions.cpp:134
0x00000000047AAF19       12    
0x00000000047AAF35       40    EDBVHSolutions.cpp:134
0x00000000047AAF6D       40    EDBVHSolutions.cpp:134
0x00000000047AAFA5       40    EDBVHSolutions.cpp:134
0x00000000047AAFDD       40    EDBVHSolutions.cpp:134
0x00000000047AB015       12    
0x00000000047AB031       40    EDBVHSolutions.cpp:134
0x00000000047AB069       12    
0x00000000047AB085       40    EDBVHSolutions.cpp:134
0x00000000047AB0BD       40    EDBVHSolutions.cpp:134
0x00000000047AB0F5       12    
0x00000000047AB111       40    EDBVHSolutions.cpp:134
0x00000000047AB149       12    
0x00000000047AB165       40    EDBVHSolutions.cpp:134
0x00000000047AB19D       40    EDBVHSolutions.cpp:134
0x00000000047AB1D5       40    EDBVHSolutions.cpp:134
0x00000000047AB20D       12    
0x00000000047AB229       40    EDBVHSolutions.cpp:134
0x00000000047AB261       12    
0x00000000047AB27D       40    EDBVHSolutions.cpp:134
0x00000000047AB2B5       40    EDBVHSolutions.cpp:134
0x00000000047AB2ED       40    EDBVHSolutions.cpp:134
0x00000000047AB325       40    EDBVHSolutions.cpp:134
0x00000000047AB35D       12    
0x00000000047AB379       40    EDBVHSolutions.cpp:134
0x00000000047AB3B1       12    
0x00000000047AB3CD       40    EDBVHSolutions.cpp:134
0x00000000047AB405       40    EDBVHSolutions.cpp:134
0x00000000047AB43D       12    
0x00000000047AB459       40    EDBVHSolutions.cpp:134
0x00000000047AB491       12    
0x00000000047AB4AD       40    EDBVHSolutions.cpp:134
0x00000000047AB4E5       40    EDBVHSolutions.cpp:134
0x00000000047AB51D       40    EDBVHSolutions.cpp:134
0x00000000047AB555       12    
0x00000000047AB571       40    EDBVHSolutions.cpp:134
0x00000000047AB5A9       12    
0x00000000047AB5C5       40    EDBVHSolutions.cpp:134
0x00000000047AB5FD       40    EDBVHSolutions.cpp:134
0x00000000047AB635       12    
0x00000000047AB651       40    EDBVHSolutions.cpp:134
0x00000000047AB689       40    EDBVHSolutions.cpp:134
0x00000000047AB6C1       40    EDBVHSolutions.cpp:134
0x00000000047AB6F9       12    
0x00000000047AB715       40    EDBVHSolutions.cpp:134
0x00000000047AB74D       12    
0x00000000047AB769       40    EDBVHSolutions.cpp:134
0x00000000047AB7A1       40    EDBVHSolutions.cpp:134
0x00000000047AB7D9       12    
0x00000000047AB7F5       40    EDBVHSolutions.cpp:134
0x00000000047AB82D       12    
0x00000000047AB849       40    EDBVHSolutions.cpp:134
0x00000000047AB881       40    EDBVHSolutions.cpp:134
0x00000000047AB8B9       40    EDBVHSolutions.cpp:134
0x00000000047AB8F1       12    
0x00000000047AB90D       40    EDBVHSolutions.cpp:134
0x00000000047AB945       12    
0x00000000047AB961       40    EDBVHSolutions.cpp:134
0x00000000047AB999       40    EDBVHSolutions.cpp:134
0x00000000047AB9D1       12    
0x00000000047AB9ED       40    EDBVHSolutions.cpp:134
0x00000000047ABA25       12    
0x00000000047ABA41       40    EDBVHSolutions.cpp:134
0x00000000047ABA79       40    EDBVHSolutions.cpp:134
0x00000000047ABAB1       40    EDBVHSolutions.cpp:134
0x00000000047ABAE9       40    EDBVHSolutions.cpp:134
0x00000000047ABB21       40    EDBVHSolutions.cpp:134
0x00000000047ABB59       40    EDBVHSolutions.cpp:134
0x00000000047ABB91       40    EDBVHSolutions.cpp:134
0x00000000047ABBC9       12    
0x00000000047ABBE5       40    EDBVHSolutions.cpp:134
0x00000000047ABC1D       12    
0x00000000047ABC39       40    EDBVHSolutions.cpp:134
0x00000000047ABC71       40    EDBVHSolutions.cpp:134
0x00000000047ABCA9       12    
0x00000000047ABCC5       40    EDBVHSolutions.cpp:134
0x00000000047ABCFD       12    
0x00000000047ABD19       40    EDBVHSolutions.cpp:134
0x00000000047ABD51       40    EDBVHSolutions.cpp:134
0x00000000047ABD89       12    
0x00000000047ABDA5       40    EDBVHSolutions.cpp:134
0x00000000047ABDDD       12    
0x00000000047ABDF9       40    EDBVHSolutions.cpp:134
0x00000000047ABE31       40    EDBVHSolutions.cpp:134
0x00000000047ABE69       40    EDBVHSolutions.cpp:134
0x00000000047ABEA1       40    EDBVHSolutions.cpp:134
0x00000000047ABED9       12    
0x00000000047ABEF5       40    EDBVHSolutions.cpp:134
0x00000000047ABF2D       12    
0x00000000047ABF49       40    EDBVHSolutions.cpp:134
0x00000000047ABF81       40    EDBVHSolutions.cpp:134
0x00000000047ABFB9       12    
0x00000000047ABFD5       40    EDBVHSolutions.cpp:134
0x00000000047AC00D       12    
0x00000000047AC029       40    EDBVHSolutions.cpp:134
0x00000000047AC061       40    EDBVHSolutions.cpp:134
0x00000000047AC099       12    
0x00000000047AC0B5       40    EDBVHSolutions.cpp:134
0x00000000047AC0ED       12    
0x00000000047AC109       40    EDBVHSolutions.cpp:134
0x00000000047AC141       40    EDBVHSolutions.cpp:134
0x00000000047AC179       40    EDBVHSolutions.cpp:134
0x00000000047AC1B1       40    EDBVHSolutions.cpp:134
0x00000000047AC1E9       40    EDBVHSolutions.cpp:134
0x00000000047AC221       12    
0x00000000047AC23D       40    EDBVHSolutions.cpp:134
0x00000000047AC275       12    
0x00000000047AC291       40    EDBVHSolutions.cpp:134
0x00000000047AC2C9       40    EDBVHSolutions.cpp:134
0x00000000047AC301       12    
0x00000000047AC31D       40    EDBVHSolutions.cpp:134
0x00000000047AC355       12    
0x00000000047AC371       40    EDBVHSolutions.cpp:134
0x00000000047AC3A9       40    EDBVHSolutions.cpp:134
0x00000000047AC3E1       40    EDBVHSolutions.cpp:134
0x00000000047AC419       12    
0x00000000047AC435       40    EDBVHSolutions.cpp:134
0x00000000047AC46D       12    
0x00000000047AC489       40    EDBVHSolutions.cpp:134
0x00000000047AC4C1       12    
0x00000000047AC4DD       40    EDBVHSolutions.cpp:134
0x00000000047AC515       40    EDBVHSolutions.cpp:134
0x00000000047AC54D       40    EDBVHSolutions.cpp:134
0x00000000047AC585       12    
0x00000000047AC5A1       40    EDBVHSolutions.cpp:134
0x00000000047AC5D9       12    
0x00000000047AC5F5       40    EDBVHSolutions.cpp:134
0x00000000047AC62D       12    
0x00000000047AC649       40    EDBVHSolutions.cpp:134
0x00000000047AC681       40    EDBVHSolutions.cpp:134
0x00000000047AC6B9       40    EDBVHSolutions.cpp:134
0x00000000047AC6F1       40    EDBVHSolutions.cpp:134
0x00000000047AC729       40    EDBVHSolutions.cpp:134
0x00000000047AC761       12    
0x00000000047AC77D       40    EDBVHSolutions.cpp:134
0x00000000047AC7B5       12    
0x00000000047AC7D1       40    EDBVHSolutions.cpp:134
0x00000000047AC809       40    EDBVHSolutions.cpp:134
0x00000000047AC841       12    
0x00000000047AC85D       40    EDBVHSolutions.cpp:134
0x00000000047AC895       12    
0x00000000047AC8B1       40    EDBVHSolutions.cpp:134
0x00000000047AC8E9       12    
0x00000000047AC905       40    EDBVHSolutions.cpp:134
0x00000000047AC93D       40    EDBVHSolutions.cpp:134
0x00000000047AC975       40    EDBVHSolutions.cpp:134
0x00000000047AC9AD       40    EDBVHSolutions.cpp:134
0x00000000047AC9E5       12    
0x00000000047ACA01       40    EDBVHSolutions.cpp:134
0x00000000047ACA39       12    
0x00000000047ACA55       40    EDBVHSolutions.cpp:134
0x00000000047ACA8D       40    EDBVHSolutions.cpp:134
0x00000000047ACAC5       12    
0x00000000047ACAE1       40    EDBVHSolutions.cpp:134
0x00000000047ACB19       12    
0x00000000047ACB35       40    EDBVHSolutions.cpp:134
0x00000000047ACB6D       40    EDBVHSolutions.cpp:134
0x00000000047ACBA5       40    EDBVHSolutions.cpp:134
0x00000000047ACBDD       40    EDBVHSolutions.cpp:134
0x00000000047ACC15       40    EDBVHSolutions.cpp:134
0x00000000047ACC4D       40    EDBVHSolutions.cpp:134
0x00000000047ACC85       12    
0x00000000047ACCA1       40    EDBVHSolutions.cpp:134
0x00000000047ACCD9       12    
0x00000000047ACCF5       40    EDBVHSolutions.cpp:134
0x00000000047ACD2D       40    EDBVHSolutions.cpp:134
0x00000000047ACD65       12    
0x00000000047ACD81       40    EDBVHSolutions.cpp:134
0x00000000047ACDB9       12    
0x00000000047ACDD5       40    EDBVHSolutions.cpp:134
0x00000000047ACE0D       40    EDBVHSolutions.cpp:134
0x00000000047ACE45       12    
0x00000000047ACE61       40    EDBVHSolutions.cpp:134
0x00000000047ACE99       40    EDBVHSolutions.cpp:134
0x00000000047ACED1       40    EDBVHSolutions.cpp:134
0x00000000047ACF09       12    
0x00000000047ACF25       40    EDBVHSolutions.cpp:134
0x00000000047ACF5D       12    
0x00000000047ACF79       40    EDBVHSolutions.cpp:134
0x00000000047ACFB1       12    
0x00000000047ACFCD       40    EDBVHSolutions.cpp:134
0x00000000047AD005       40    EDBVHSolutions.cpp:134
0x00000000047AD03D       40    EDBVHSolutions.cpp:134
0x00000000047AD075       12    
0x00000000047AD091       40    EDBVHSolutions.cpp:134
0x00000000047AD0C9       12    
0x00000000047AD0E5       40    EDBVHSolutions.cpp:134
0x00000000047AD11D       40    EDBVHSolutions.cpp:134
0x00000000047AD155       40    EDBVHSolutions.cpp:134
0x00000000047AD18D       40    EDBVHSolutions.cpp:134
0x00000000047AD1C5       12    
0x00000000047AD1E1       40    EDBVHSolutions.cpp:134
0x00000000047AD219       12    
0x00000000047AD235       40    EDBVHSolutions.cpp:134
0x00000000047AD26D       12    
0x00000000047AD289       40    EDBVHSolutions.cpp:134
0x00000000047AD2C1       40    EDBVHSolutions.cpp:134
0x00000000047AD2F9       40    EDBVHSolutions.cpp:134
0x00000000047AD331       12    
0x00000000047AD34D       40    EDBVHSolutions.cpp:134
0x00000000047AD385       12    
0x00000000047AD3A1       40    EDBVHSolutions.cpp:134
0x00000000047AD3D9       40    EDBVHSolutions.cpp:134
0x00000000047AD411       40    EDBVHSolutions.cpp:134
0x00000000047AD449       12    
0x00000000047AD465       40    EDBVHSolutions.cpp:134
0x00000000047AD49D       12    
0x00000000047AD4B9       40    EDBVHSolutions.cpp:134
0x00000000047AD4F1       40    EDBVHSolutions.cpp:134
0x00000000047AD529       12    
0x00000000047AD545       40    EDBVHSolutions.cpp:134
0x00000000047AD57D       12    
0x00000000047AD599       40    EDBVHSolutions.cpp:134
0x00000000047AD5D1       40    EDBVHSolutions.cpp:134
0x00000000047AD609       12    
0x00000000047AD625       40    EDBVHSolutions.cpp:134
0x00000000047AD65D       12    
0x00000000047AD679       40    EDBVHSolutions.cpp:134
0x00000000047AD6B1       40    EDBVHSolutions.cpp:134
0x00000000047AD6E9       40    EDBVHSolutions.cpp:134
0x00000000047AD721       40    EDBVHSolutions.cpp:134
0x00000000047AD759       40    EDBVHSolutions.cpp:134
0x00000000047AD791       40    EDBVHSolutions.cpp:134
0x00000000047AD7C9       40    EDBVHSolutions.cpp:134
0x00000000047AD801       40    EDBVHSolutions.cpp:134
0x00000000047AD839       40    EDBVHSolutions.cpp:134
0x00000000047AD871       12    
0x00000000047AD88D       40    EDBVHSolutions.cpp:134
0x00000000047AD8C5       12    
0x00000000047AD8E1       40    EDBVHSolutions.cpp:134
0x00000000047AD919       40    EDBVHSolutions.cpp:134
0x00000000047AD951       12    
0x00000000047AD96D       40    EDBVHSolutions.cpp:134
0x00000000047AD9A5       40    EDBVHSolutions.cpp:134
0x00000000047AD9DD       12    
0x00000000047AD9F9       40    EDBVHSolutions.cpp:134
0x00000000047ADA31       12    
0x00000000047ADA4D       40    EDBVHSolutions.cpp:134
0x00000000047ADA85       40    EDBVHSolutions.cpp:134
0x00000000047ADABD       40    EDBVHSolutions.cpp:134
0x00000000047ADAF5       12    
0x00000000047ADB11       40    EDBVHSolutions.cpp:134
0x00000000047ADB49       12    
0x00000000047ADB65       40    EDBVHSolutions.cpp:134
0x00000000047ADB9D       40    EDBVHSolutions.cpp:134
0x00000000047ADBD5       12    
0x00000000047ADBF1       40    EDBVHSolutions.cpp:134
0x00000000047ADC29       12    
0x00000000047ADC45       40    EDBVHSolutions.cpp:134
0x00000000047ADC7D       40    EDBVHSolutions.cpp:134
0x00000000047ADCB5       40    EDBVHSolutions.cpp:134
0x00000000047ADCED       40    EDBVHSolutions.cpp:134
0x00000000047ADD25       12    
0x00000000047ADD41       40    EDBVHSolutions.cpp:134
0x00000000047ADD79       12    
0x00000000047ADD95       40    EDBVHSolutions.cpp:134
0x00000000047ADDCD       40    EDBVHSolutions.cpp:134
0x00000000047ADE05       12    
0x00000000047ADE21       40    EDBVHSolutions.cpp:134
0x00000000047ADE59       12    
0x00000000047ADE75       40    EDBVHSolutions.cpp:134
0x00000000047ADEAD       40    EDBVHSolutions.cpp:134
0x00000000047ADEE5       40    EDBVHSolutions.cpp:134
0x00000000047ADF1D       12    
0x00000000047ADF39       40    EDBVHSolutions.cpp:134
0x00000000047ADF71       12    
0x00000000047ADF8D       40    EDBVHSolutions.cpp:134
0x00000000047ADFC5       40    EDBVHSolutions.cpp:134
0x00000000047ADFFD       12    
0x00000000047AE019       40    EDBVHSolutions.cpp:134
0x00000000047AE051       12    
0x00000000047AE06D       40    EDBVHSolutions.cpp:134
0x00000000047AE0A5       40    EDBVHSolutions.cpp:134
0x00000000047AE0DD       12    
0x00000000047AE0F9       40    EDBVHSolutions.cpp:134
0x00000000047AE131       40    EDBVHSolutions.cpp:134
0x00000000047AE169       40    EDBVHSolutions.cpp:134
0x00000000047AE1A1       40    EDBVHSolutions.cpp:134
0x00000000047AE1D9       40    EDBVHSolutions.cpp:134
0x00000000047AE211       12    
0x00000000047AE22D       40    EDBVHSolutions.cpp:134
0x00000000047AE265       12    
0x00000000047AE281       40    EDBVHSolutions.cpp:134
0x00000000047AE2B9       12    
0x00000000047AE2D5       40    EDBVHSolutions.cpp:134
0x00000000047AE30D       40    EDBVHSolutions.cpp:134
0x00000000047AE345       40    EDBVHSolutions.cpp:134
0x00000000047AE37D       12    
0x00000000047AE399       40    EDBVHSolutions.cpp:134
0x00000000047AE3D1       12    
0x00000000047AE3ED       40    EDBVHSolutions.cpp:134
0x00000000047AE425       40    EDBVHSolutions.cpp:134
0x00000000047AE45D       12    
0x00000000047AE479       40    EDBVHSolutions.cpp:134
0x00000000047AE4B1       40    EDBVHSolutions.cpp:134
0x00000000047AE4E9       12    
0x00000000047AE505       40    EDBVHSolutions.cpp:134
0x00000000047AE53D       12    
0x00000000047AE559       40    EDBVHSolutions.cpp:134
0x00000000047AE591       40    EDBVHSolutions.cpp:134
0x00000000047AE5C9       12    
0x00000000047AE5E5       40    EDBVHSolutions.cpp:134
0x00000000047AE61D       40    EDBVHSolutions.cpp:134
0x00000000047AE655       40    EDBVHSolutions.cpp:134
0x00000000047AE68D       40    EDBVHSolutions.cpp:134
0x00000000047AE6C5       12    
0x00000000047AE6E1       40    EDBVHSolutions.cpp:134
0x00000000047AE719       12    
0x00000000047AE735       40    EDBVHSolutions.cpp:134
0x00000000047AE76D       12    
0x00000000047AE789       40    EDBVHSolutions.cpp:134
0x00000000047AE7C1       40    EDBVHSolutions.cpp:134
0x00000000047AE7F9       40    EDBVHSolutions.cpp:134
0x00000000047AE831       12    
0x00000000047AE84D       40    EDBVHSolutions.cpp:134
0x00000000047AE885       12    
0x00000000047AE8A1       40    EDBVHSolutions.cpp:134
0x00000000047AE8D9       40    EDBVHSolutions.cpp:134
0x00000000047AE911       12    
0x00000000047AE92D       40    EDBVHSolutions.cpp:134
0x00000000047AE965       40    EDBVHSolutions.cpp:134
0x00000000047AE99D       40    EDBVHSolutions.cpp:134
0x00000000047AE9D5       12    
0x00000000047AE9F1       40    EDBVHSolutions.cpp:134
0x00000000047AEA29       12    
0x00000000047AEA45       40    EDBVHSolutions.cpp:134
